portion_id,food_id,description,quantity,unit,edible_weight_g,edible_portion_pct,source_url,data_status,notes
FC000711_100G_EP,FC000711,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3149,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000712_100G_EP,FC000712,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3151,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000713_100G_EP,FC000713,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3155,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000714_100G_EP,FC000714,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3156,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000715_100G_EP,FC000715,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3157,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000716_100G_EP,FC000716,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3159,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000717_100G_EP,FC000717,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3160,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000718_100G_EP,FC000718,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3164,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000719_100G_EP,FC000719,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3165,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000720_100G_EP,FC000720,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3166,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000721_100G_EP,FC000721,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3167,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000722_100G_EP,FC000722,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/2970,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000723_100G_EP,FC000723,100 g edible portion,100,g,100,77,https://i.fnri.dost.gov.ph/fct/library/report/3185,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000724_100G_EP,FC000724,100 g edible portion,100,g,100,82,https://i.fnri.dost.gov.ph/fct/library/report/3189,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000725_100G_EP,FC000725,100 g edible portion,100,g,100,97,https://i.fnri.dost.gov.ph/fct/library/report/3190,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000726_100G_EP,FC000726,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3192,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000727_100G_EP,FC000727,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3199,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000728_100G_EP,FC000728,100 g edible portion,100,g,100,87,https://i.fnri.dost.gov.ph/fct/library/report/3209,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000729_100G_EP,FC000729,100 g edible portion,100,g,100,85,https://i.fnri.dost.gov.ph/fct/library/report/3171,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000730_100G_EP,FC000730,100 g edible portion,100,g,100,75,https://i.fnri.dost.gov.ph/fct/library/report/3173,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000731_100G_EP,FC000731,100 g edible portion,100,g,100,75,https://i.fnri.dost.gov.ph/fct/library/report/3213,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000732_100G_EP,FC000732,100 g edible portion,100,g,100,74,https://i.fnri.dost.gov.ph/fct/library/report/3219,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000733_100G_EP,FC000733,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3220,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000734_100G_EP,FC000734,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3228,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000735_100G_EP,FC000735,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3232,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000736_100G_EP,FC000736,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3233,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000737_100G_EP,FC000737,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3234,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000738_100G_EP,FC000738,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3239,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000739_100G_EP,FC000739,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3240,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000740_100G_EP,FC000740,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3241,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000741_100G_EP,FC000741,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3242,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000742_100G_EP,FC000742,100 g edible portion,100,g,100,67,https://i.fnri.dost.gov.ph/fct/library/report/3244,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000743_100G_EP,FC000743,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3247,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000744_100G_EP,FC000744,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3249,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000745_100G_EP,FC000745,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3250,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000746_100G_EP,FC000746,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3252,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000747_100G_EP,FC000747,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3255,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000748_100G_EP,FC000748,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3256,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000749_100G_EP,FC000749,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3257,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000750_100G_EP,FC000750,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3259,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000751_100G_EP,FC000751,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3262,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000752_100G_EP,FC000752,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3263,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000753_100G_EP,FC000753,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3264,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000754_100G_EP,FC000754,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3266,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000755_100G_EP,FC000755,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3267,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000756_100G_EP,FC000756,100 g edible portion,100,g,100,82,https://i.fnri.dost.gov.ph/fct/library/report/3295,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000757_100G_EP,FC000757,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3296,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000758_100G_EP,FC000758,100 g edible portion,100,g,100,71,https://i.fnri.dost.gov.ph/fct/library/report/3308,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000759_100G_EP,FC000759,100 g edible portion,100,g,100,53,https://i.fnri.dost.gov.ph/fct/library/report/3326,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000760_100G_EP,FC000760,100 g edible portion,100,g,100,76,https://i.fnri.dost.gov.ph/fct/library/report/3327,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000761_100G_EP,FC000761,100 g edible portion,100,g,100,35,https://i.fnri.dost.gov.ph/fct/library/report/3331,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000762_100G_EP,FC000762,100 g edible portion,100,g,100,84,https://i.fnri.dost.gov.ph/fct/library/report/3339,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000763_100G_EP,FC000763,100 g edible portion,100,g,100,87,https://i.fnri.dost.gov.ph/fct/library/report/3342,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000764_100G_EP,FC000764,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3343,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000765_100G_EP,FC000765,100 g edible portion,100,g,100,28,https://i.fnri.dost.gov.ph/fct/library/report/3344,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000766_100G_EP,FC000766,100 g edible portion,100,g,100,71,https://i.fnri.dost.gov.ph/fct/library/report/3354,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000767_100G_EP,FC000767,100 g edible portion,100,g,100,87,https://i.fnri.dost.gov.ph/fct/library/report/3364,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000768_100G_EP,FC000768,100 g edible portion,100,g,100,67,https://i.fnri.dost.gov.ph/fct/library/report/3366,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000769_100G_EP,FC000769,100 g edible portion,100,g,100,48,https://i.fnri.dost.gov.ph/fct/library/report/3375,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000770_100G_EP,FC000770,100 g edible portion,100,g,100,29,https://i.fnri.dost.gov.ph/fct/library/report/3377,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000771_100G_EP,FC000771,100 g edible portion,100,g,100,49,https://i.fnri.dost.gov.ph/fct/library/report/3379,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000772_100G_EP,FC000772,100 g edible portion,100,g,100,85,https://i.fnri.dost.gov.ph/fct/library/report/3384,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000773_100G_EP,FC000773,100 g edible portion,100,g,100,84,https://i.fnri.dost.gov.ph/fct/library/report/3392,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000774_100G_EP,FC000774,100 g edible portion,100,g,100,43,https://i.fnri.dost.gov.ph/fct/library/report/3397,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000775_100G_EP,FC000775,100 g edible portion,100,g,100,46,https://i.fnri.dost.gov.ph/fct/library/report/3398,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000776_100G_EP,FC000776,100 g edible portion,100,g,100,59,https://i.fnri.dost.gov.ph/fct/library/report/3400,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000777_100G_EP,FC000777,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3401,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000778_100G_EP,FC000778,100 g edible portion,100,g,100,71,https://i.fnri.dost.gov.ph/fct/library/report/3405,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000779_100G_EP,FC000779,100 g edible portion,100,g,100,40,https://i.fnri.dost.gov.ph/fct/library/report/3409,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000780_100G_EP,FC000780,100 g edible portion,100,g,100,54,https://i.fnri.dost.gov.ph/fct/library/report/3416,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000781_100G_EP,FC000781,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3417,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000782_100G_EP,FC000782,100 g edible portion,100,g,100,83,https://i.fnri.dost.gov.ph/fct/library/report/3424,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000783_100G_EP,FC000783,100 g edible portion,100,g,100,65,https://i.fnri.dost.gov.ph/fct/library/report/3438,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000784_100G_EP,FC000784,100 g edible portion,100,g,100,42,https://i.fnri.dost.gov.ph/fct/library/report/3444,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000785_100G_EP,FC000785,100 g edible portion,100,g,100,82,https://i.fnri.dost.gov.ph/fct/library/report/3449,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000786_100G_EP,FC000786,100 g edible portion,100,g,100,85,https://i.fnri.dost.gov.ph/fct/library/report/3451,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000787_100G_EP,FC000787,100 g edible portion,100,g,100,66,https://i.fnri.dost.gov.ph/fct/library/report/3452,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000788_100G_EP,FC000788,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3453,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000789_100G_EP,FC000789,100 g edible portion,100,g,100,54,https://i.fnri.dost.gov.ph/fct/library/report/3454,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000790_100G_EP,FC000790,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3455,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000791_100G_EP,FC000791,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3456,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000792_100G_EP,FC000792,100 g edible portion,100,g,100,46,https://i.fnri.dost.gov.ph/fct/library/report/3459,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000793_100G_EP,FC000793,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3460,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000794_100G_EP,FC000794,100 g edible portion,100,g,100,87,https://i.fnri.dost.gov.ph/fct/library/report/3464,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000795_100G_EP,FC000795,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3472,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000796_100G_EP,FC000796,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3477,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000797_100G_EP,FC000797,100 g edible portion,100,g,100,55,https://i.fnri.dost.gov.ph/fct/library/report/3478,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000798_100G_EP,FC000798,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3479,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000799_100G_EP,FC000799,100 g edible portion,100,g,100,71,https://i.fnri.dost.gov.ph/fct/library/report/3482,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000800_100G_EP,FC000800,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3483,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000801_100G_EP,FC000801,100 g edible portion,100,g,100,86,https://i.fnri.dost.gov.ph/fct/library/report/3484,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000802_100G_EP,FC000802,100 g edible portion,100,g,100,94,https://i.fnri.dost.gov.ph/fct/library/report/3487,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000803_100G_EP,FC000803,100 g edible portion,100,g,100,54,https://i.fnri.dost.gov.ph/fct/library/report/3492,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000804_100G_EP,FC000804,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3493,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000805_100G_EP,FC000805,100 g edible portion,100,g,100,48,https://i.fnri.dost.gov.ph/fct/library/report/3500,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000806_100G_EP,FC000806,100 g edible portion,100,g,100,82,https://i.fnri.dost.gov.ph/fct/library/report/3508,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000807_100G_EP,FC000807,100 g edible portion,100,g,100,54,https://i.fnri.dost.gov.ph/fct/library/report/3509,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000808_100G_EP,FC000808,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3517,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000809_100G_EP,FC000809,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3538,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000810_100G_EP,FC000810,100 g edible portion,100,g,100,63,https://i.fnri.dost.gov.ph/fct/library/report/3543,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000811_100G_EP,FC000811,100 g edible portion,100,g,100,60,https://i.fnri.dost.gov.ph/fct/library/report/3544,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000812_100G_EP,FC000812,100 g edible portion,100,g,100,49,https://i.fnri.dost.gov.ph/fct/library/report/3547,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000813_100G_EP,FC000813,100 g edible portion,100,g,100,77,https://i.fnri.dost.gov.ph/fct/library/report/3548,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000814_100G_EP,FC000814,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3549,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000815_100G_EP,FC000815,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3553,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000816_100G_EP,FC000816,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3554,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000817_100G_EP,FC000817,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3555,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000818_100G_EP,FC000818,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3556,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000819_100G_EP,FC000819,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3557,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000820_100G_EP,FC000820,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3559,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000821_100G_EP,FC000821,100 g edible portion,100,g,100,67,https://i.fnri.dost.gov.ph/fct/library/report/3600,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000822_100G_EP,FC000822,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3601,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000823_100G_EP,FC000823,100 g edible portion,100,g,100,75,https://i.fnri.dost.gov.ph/fct/library/report/3602,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000824_100G_EP,FC000824,100 g edible portion,100,g,100,73,https://i.fnri.dost.gov.ph/fct/library/report/3606,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000825_100G_EP,FC000825,100 g edible portion,100,g,100,90,https://i.fnri.dost.gov.ph/fct/library/report/3607,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000826_100G_EP,FC000826,100 g edible portion,100,g,100,20,https://i.fnri.dost.gov.ph/fct/library/report/3610,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000827_100G_EP,FC000827,100 g edible portion,100,g,100,82,https://i.fnri.dost.gov.ph/fct/library/report/3617,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000828_100G_EP,FC000828,100 g edible portion,100,g,100,91,https://i.fnri.dost.gov.ph/fct/library/report/3618,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000829_100G_EP,FC000829,100 g edible portion,100,g,100,31,https://i.fnri.dost.gov.ph/fct/library/report/3619,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000830_100G_EP,FC000830,100 g edible portion,100,g,100,50,https://i.fnri.dost.gov.ph/fct/library/report/3622,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000831_100G_EP,FC000831,100 g edible portion,100,g,100,59,https://i.fnri.dost.gov.ph/fct/library/report/3624,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000832_100G_EP,FC000832,100 g edible portion,100,g,100,57,https://i.fnri.dost.gov.ph/fct/library/report/3653,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000833_100G_EP,FC000833,100 g edible portion,100,g,100,44,https://i.fnri.dost.gov.ph/fct/library/report/3656,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000834_100G_EP,FC000834,100 g edible portion,100,g,100,84,https://i.fnri.dost.gov.ph/fct/library/report/3661,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000835_100G_EP,FC000835,100 g edible portion,100,g,100,72,https://i.fnri.dost.gov.ph/fct/library/report/3662,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000836_100G_EP,FC000836,100 g edible portion,100,g,100,64,https://i.fnri.dost.gov.ph/fct/library/report/3666,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000837_100G_EP,FC000837,100 g edible portion,100,g,100,88,https://i.fnri.dost.gov.ph/fct/library/report/3669,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000838_100G_EP,FC000838,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3672,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000839_100G_EP,FC000839,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3673,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000840_100G_EP,FC000840,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3678,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000841_100G_EP,FC000841,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3679,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000842_100G_EP,FC000842,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3681,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000843_100G_EP,FC000843,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3682,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000844_100G_EP,FC000844,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3685,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000845_100G_EP,FC000845,100 g edible portion,100,g,100,65,https://i.fnri.dost.gov.ph/fct/library/report/3686,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000846_100G_EP,FC000846,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3687,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000847_100G_EP,FC000847,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3689,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000848_100G_EP,FC000848,100 g edible portion,100,g,100,93,https://i.fnri.dost.gov.ph/fct/library/report/3690,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000849_100G_EP,FC000849,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3691,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000850_100G_EP,FC000850,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3692,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000851_100G_EP,FC000851,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3695,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000852_100G_EP,FC000852,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3696,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000853_100G_EP,FC000853,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3697,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000854_100G_EP,FC000854,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3698,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000855_100G_EP,FC000855,100 g edible portion,100,g,100,63,https://i.fnri.dost.gov.ph/fct/library/report/3699,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000856_100G_EP,FC000856,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3761,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000857_100G_EP,FC000857,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3766,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000858_100G_EP,FC000858,100 g edible portion,100,g,100,88,https://i.fnri.dost.gov.ph/fct/library/report/3767,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000859_100G_EP,FC000859,100 g edible portion,100,g,100,96,https://i.fnri.dost.gov.ph/fct/library/report/3772,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000860_100G_EP,FC000860,100 g edible portion,100,g,100,83,https://i.fnri.dost.gov.ph/fct/library/report/3773,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000861_100G_EP,FC000861,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3774,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
