food_id,alias,source_url,reason,date
FC000525,"Tuna adobo, canned",https://i.fnri.dost.gov.ph/fct/library/report/4203,Expand source abbreviations for search only.,2026-09-16
FC000526,"Tuna fillet, in soya oil, canned",https://i.fnri.dost.gov.ph/fct/library/report/4204,Expand source abbreviations for search only.,2026-09-16
FC000527,"Tuna fillet, in veg oil, canned",https://i.fnri.dost.gov.ph/fct/library/report/4205,Expand source abbreviations for search only.,2026-09-16
FC000528,"Tuna mechado, canned",https://i.fnri.dost.gov.ph/fct/library/report/4208,Expand source abbreviations for search only.,2026-09-16
FC000529,"Tuna sardines, in oil, canned",https://i.fnri.dost.gov.ph/fct/library/report/4209,Expand source abbreviations for search only.,2026-09-16
FC000601,"Ice cream, strawberry flavor",https://i.fnri.dost.gov.ph/fct/library/report/4243,Expand source abbreviations for search only.,2026-09-16
FC000618,"Siopao, Monggo",https://i.fnri.dost.gov.ph/fct/library/report/4424,Munggo/monggo spelling pair already documented in starter aliases; preserve qualifiers.,2026-09-16
FC000620,"Spring roll, Shanghai, uncooked",https://i.fnri.dost.gov.ph/fct/library/report/4484,Expand source abbreviations for search only.,2026-09-16
FC000621,"Soup, mungbean w/ shrimp, cooked",https://i.fnri.dost.gov.ph/fct/library/report/4497,Expand source abbreviations for search only.,2026-09-16
FC000629,"Halu-halo, canned",https://i.fnri.dost.gov.ph/fct/library/report/4438,Expand source abbreviations for search only.,2026-09-16
FC000631,"Beef caldereta, canned",https://i.fnri.dost.gov.ph/fct/library/report/4447,Expand source abbreviations for search only.,2026-09-16
FC000632,"Beef kare-kare, canned",https://i.fnri.dost.gov.ph/fct/library/report/4451,Expand source abbreviations for search only.,2026-09-16
FC000633,"Pork & chicken adobo, canned",https://i.fnri.dost.gov.ph/fct/library/report/4467,Expand source abbreviations for search only.,2026-09-16
FC000634,"Pork adobo, canned",https://i.fnri.dost.gov.ph/fct/library/report/4470,Expand source abbreviations for search only.,2026-09-16
FC000635,"Pork adobo, w/ egg, canned",https://i.fnri.dost.gov.ph/fct/library/report/4471,Expand source abbreviations for search only.,2026-09-16
FC000636,"Pork & beans, canned",https://i.fnri.dost.gov.ph/fct/library/report/4506,Expand source abbreviations for search only.,2026-09-16
FC000637,"Pork blood stew, canned",https://i.fnri.dost.gov.ph/fct/library/report/4473,Expand source abbreviations for search only.,2026-09-16
FC000646,"Coffee, instant, 100% pure",https://i.fnri.dost.gov.ph/fct/library/report/4371,Expand source abbreviations for search only.,2026-09-16
FC000647,"Cocoa, powder, imported",https://i.fnri.dost.gov.ph/fct/library/report/4367,Expand source abbreviations for search only.,2026-09-16
FC000119,Water spinach leaves,https://i.fnri.dost.gov.ph/fct/library/report/3521,Expand source abbreviations for search only.,2026-09-16
FC000257,"Drumstick tree leaves, boiled",https://i.fnri.dost.gov.ph/fct/library/report/3374,Expand source abbreviations for search only.,2026-09-16
FC000275,"Water spinach leaves, boiled",https://i.fnri.dost.gov.ph/fct/library/report/3522,Expand source abbreviations for search only.,2026-09-16
FC000297,Fiddlehead fern leaves,https://i.fnri.dost.gov.ph/fct/library/report/3428,Expand source abbreviations for search only.,2026-09-16
FC000297,Vegetable fern leaves,https://i.fnri.dost.gov.ph/fct/library/report/3428,Expand source abbreviations for search only.,2026-09-16
FC000326,"Vegetable pear leaves, boiled",https://i.fnri.dost.gov.ph/fct/library/report/3332,Expand source abbreviations for search only.,2026-09-16
FC000332,"Chinese chives leaves, boiled",https://i.fnri.dost.gov.ph/fct/library/report/3393,Expand source abbreviations for search only.,2026-09-16
FC000101,"Chicken, whole meat",https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000029. Display the exact variant; never choose it automatically.,2026-09-16
FC000101,Manok,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000029. Display the exact variant; never choose it automatically.,2026-09-16
FC000101,chicken meat,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000029. Display the exact variant; never choose it automatically.,2026-09-16
FC000102,Pork lean meat,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000039. Display the exact variant; never choose it automatically.,2026-09-16
FC000102,Laman ng baboy,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000039. Display the exact variant; never choose it automatically.,2026-09-16
FC000102,lean pork,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000039. Display the exact variant; never choose it automatically.,2026-09-16
FC000103,Longganisa,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000043. Display the exact variant; never choose it automatically.,2026-09-16
FC000103,Filipino sausage,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000043. Display the exact variant; never choose it automatically.,2026-09-16
FC000103,longanisa,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000043. Display the exact variant; never choose it automatically.,2026-09-16
FC000104,Longganisa,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000043. Display the exact variant; never choose it automatically.,2026-09-16
FC000104,Filipino sausage,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000043. Display the exact variant; never choose it automatically.,2026-09-16
FC000104,longanisa,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000043. Display the exact variant; never choose it automatically.,2026-09-16
FC000105,Longganisa,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000043. Display the exact variant; never choose it automatically.,2026-09-16
FC000105,Filipino sausage,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000043. Display the exact variant; never choose it automatically.,2026-09-16
FC000105,longanisa,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000043. Display the exact variant; never choose it automatically.,2026-09-16
FC000106,Sardines,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000054. Display the exact variant; never choose it automatically.,2026-09-16
FC000106,Sardinas,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000054. Display the exact variant; never choose it automatically.,2026-09-16
FC000107,Sardines,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000054. Display the exact variant; never choose it automatically.,2026-09-16
FC000107,Sardinas,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000054. Display the exact variant; never choose it automatically.,2026-09-16
FC000108,Sardines,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000054. Display the exact variant; never choose it automatically.,2026-09-16
FC000108,Sardinas,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000054. Display the exact variant; never choose it automatically.,2026-09-16
FC000109,Shrimp,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000057. Display the exact variant; never choose it automatically.,2026-09-16
FC000109,Hipon,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000057. Display the exact variant; never choose it automatically.,2026-09-16
FC000110,Shrimp,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000057. Display the exact variant; never choose it automatically.,2026-09-16
FC000110,Hipon,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000057. Display the exact variant; never choose it automatically.,2026-09-16
FC000111,Shrimp,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000057. Display the exact variant; never choose it automatically.,2026-09-16
FC000111,Hipon,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000057. Display the exact variant; never choose it automatically.,2026-09-16
FC000112,Crab,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000059. Display the exact variant; never choose it automatically.,2026-09-16
FC000112,Alimango,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000059. Display the exact variant; never choose it automatically.,2026-09-16
FC000112,alimasag,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000059. Display the exact variant; never choose it automatically.,2026-09-16
FC000113,Crab,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000059. Display the exact variant; never choose it automatically.,2026-09-16
FC000113,Alimango,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000059. Display the exact variant; never choose it automatically.,2026-09-16
FC000113,alimasag,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000059. Display the exact variant; never choose it automatically.,2026-09-16
FC000114,Bok choy / pechay,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000066. Display the exact variant; never choose it automatically.,2026-09-16
FC000114,Pechay,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000066. Display the exact variant; never choose it automatically.,2026-09-16
FC000115,Bok choy / pechay,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000066. Display the exact variant; never choose it automatically.,2026-09-16
FC000115,Pechay,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000066. Display the exact variant; never choose it automatically.,2026-09-16
FC000116,String beans,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000071. Display the exact variant; never choose it automatically.,2026-09-16
FC000116,Sitaw,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000071. Display the exact variant; never choose it automatically.,2026-09-16
FC000117,String beans,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000071. Display the exact variant; never choose it automatically.,2026-09-16
FC000117,Sitaw,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000071. Display the exact variant; never choose it automatically.,2026-09-16
FC000118,String beans,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000071. Display the exact variant; never choose it automatically.,2026-09-16
FC000118,Sitaw,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000071. Display the exact variant; never choose it automatically.,2026-09-16
FC000116,Yardlong bean,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000072. Display the exact variant; never choose it automatically.,2026-09-16
FC000117,Yardlong bean,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000072. Display the exact variant; never choose it automatically.,2026-09-16
FC000118,Yardlong bean,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000072. Display the exact variant; never choose it automatically.,2026-09-16
FC000119,Water spinach,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000073. Display the exact variant; never choose it automatically.,2026-09-16
FC000119,Kangkong,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000073. Display the exact variant; never choose it automatically.,2026-09-16
FC000120,"Mango, ripe",https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000080. Display the exact variant; never choose it automatically.,2026-09-16
FC000120,Mangga,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000080. Display the exact variant; never choose it automatically.,2026-09-16
FC000120,ripe mango,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000080. Display the exact variant; never choose it automatically.,2026-09-16
FC000121,"Mango, ripe",https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000080. Display the exact variant; never choose it automatically.,2026-09-16
FC000121,Mangga,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000080. Display the exact variant; never choose it automatically.,2026-09-16
FC000121,ripe mango,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000080. Display the exact variant; never choose it automatically.,2026-09-16
FC000122,"Mango, ripe",https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000080. Display the exact variant; never choose it automatically.,2026-09-16
FC000122,Mangga,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000080. Display the exact variant; never choose it automatically.,2026-09-16
FC000122,ripe mango,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000080. Display the exact variant; never choose it automatically.,2026-09-16
FC000123,Guava,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000084. Display the exact variant; never choose it automatically.,2026-09-16
FC000123,Bayabas,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000084. Display the exact variant; never choose it automatically.,2026-09-16
FC000124,Guava,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000084. Display the exact variant; never choose it automatically.,2026-09-16
FC000124,Bayabas,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000084. Display the exact variant; never choose it automatically.,2026-09-16
FC000125,Avocado,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000087. Display the exact variant; never choose it automatically.,2026-09-16
FC000125,Abukado,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000087. Display the exact variant; never choose it automatically.,2026-09-16
FC000126,Avocado,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000087. Display the exact variant; never choose it automatically.,2026-09-16
FC000126,Abukado,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000087. Display the exact variant; never choose it automatically.,2026-09-16
FC000127,Powdered milk,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000095. Display the exact variant; never choose it automatically.,2026-09-16
FC000127,Gatas na pulbos,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000095. Display the exact variant; never choose it automatically.,2026-09-16
FC000128,Powdered milk,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000095. Display the exact variant; never choose it automatically.,2026-09-16
FC000128,Gatas na pulbos,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000095. Display the exact variant; never choose it automatically.,2026-09-16
FC000129,Powdered milk,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000095. Display the exact variant; never choose it automatically.,2026-09-16
FC000129,Gatas na pulbos,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000095. Display the exact variant; never choose it automatically.,2026-09-16
FC000130,Powdered milk,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000095. Display the exact variant; never choose it automatically.,2026-09-16
FC000130,Gatas na pulbos,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000095. Display the exact variant; never choose it automatically.,2026-09-16
FC000131,"Egg noodles, cooked",https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000015. Display the exact variant; never choose it automatically.,2026-09-16
FC000131,Pancit canton noodles,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000015. Display the exact variant; never choose it automatically.,2026-09-16
FC000132,"Egg noodles, cooked",https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000015. Display the exact variant; never choose it automatically.,2026-09-16
FC000132,Pancit canton noodles,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000015. Display the exact variant; never choose it automatically.,2026-09-16
FC000132,canton,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000015. Display the exact variant; never choose it automatically.,2026-09-16
FC000133,"Egg noodles, cooked",https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000015. Display the exact variant; never choose it automatically.,2026-09-16
FC000133,Pancit canton noodles,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000015. Display the exact variant; never choose it automatically.,2026-09-16
FC000133,canton,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000015. Display the exact variant; never choose it automatically.,2026-09-16
FC000134,Ground beef,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000034. Display the exact variant; never choose it automatically.,2026-09-16
FC000134,Giniling na baka,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000034. Display the exact variant; never choose it automatically.,2026-09-16
FC000135,Ground beef,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000034. Display the exact variant; never choose it automatically.,2026-09-16
FC000135,Giniling na baka,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000034. Display the exact variant; never choose it automatically.,2026-09-16
FC000136,Ground beef,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000034. Display the exact variant; never choose it automatically.,2026-09-16
FC000136,Giniling na baka,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000034. Display the exact variant; never choose it automatically.,2026-09-16
FC000137,Ground beef,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000034. Display the exact variant; never choose it automatically.,2026-09-16
FC000137,Giniling na baka,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000034. Display the exact variant; never choose it automatically.,2026-09-16
FC000138,Ground pork,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000040. Display the exact variant; never choose it automatically.,2026-09-16
FC000138,Giniling na baboy,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000040. Display the exact variant; never choose it automatically.,2026-09-16
FC000139,Ground pork,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000040. Display the exact variant; never choose it automatically.,2026-09-16
FC000139,Giniling na baboy,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000040. Display the exact variant; never choose it automatically.,2026-09-16
FC000140,Skipjack tuna,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000052. Display the exact variant; never choose it automatically.,2026-09-16
FC000140,Skipjack,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000052. Display the exact variant; never choose it automatically.,2026-09-16
FC000141,Skipjack tuna,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000052. Display the exact variant; never choose it automatically.,2026-09-16
FC000141,Skipjack,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000052. Display the exact variant; never choose it automatically.,2026-09-16
FC000142,Bok choy / pechay,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000066. Display the exact variant; never choose it automatically.,2026-09-16
FC000142,Pechay,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000066. Display the exact variant; never choose it automatically.,2026-09-16
FC000143,Bok choy / pechay,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000066. Display the exact variant; never choose it automatically.,2026-09-16
FC000143,Pechay,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000066. Display the exact variant; never choose it automatically.,2026-09-16
FC000144,Coconut milk,https://i.fnri.dost.gov.ph/fct/library/report/4262,Discovery alias inherited from broad parent FC000097. Display the exact variant; never choose it automatically.,2026-09-16
FC000144,Gata,https://i.fnri.dost.gov.ph/fct/library/report/4262,Discovery alias inherited from broad parent FC000097. Display the exact variant; never choose it automatically.,2026-09-16
FC000144,"Niyog, gata",https://i.fnri.dost.gov.ph/fct/library/report/4262,Discovery alias inherited from broad parent FC000097. Display the exact variant; never choose it automatically.,2026-09-16
FC000145,Coconut milk,https://i.fnri.dost.gov.ph/fct/library/report/4262,Discovery alias inherited from broad parent FC000097. Display the exact variant; never choose it automatically.,2026-09-16
FC000145,Gata,https://i.fnri.dost.gov.ph/fct/library/report/4262,Discovery alias inherited from broad parent FC000097. Display the exact variant; never choose it automatically.,2026-09-16
FC000145,"Niyog, gata",https://i.fnri.dost.gov.ph/fct/library/report/4262,Discovery alias inherited from broad parent FC000097. Display the exact variant; never choose it automatically.,2026-09-16
FC000146,Fish sauce,https://i.fnri.dost.gov.ph/fct/library/report/4334,Discovery alias inherited from broad parent FC000100. Display the exact variant; never choose it automatically.,2026-09-16
FC000146,Patis,https://i.fnri.dost.gov.ph/fct/library/report/4334,Discovery alias inherited from broad parent FC000100. Display the exact variant; never choose it automatically.,2026-09-16
FC000147,"Egg noodles, cooked",https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000015. Display the exact variant; never choose it automatically.,2026-09-16
FC000147,Pancit canton noodles,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000015. Display the exact variant; never choose it automatically.,2026-09-16
FC000666,Uraro,https://i.fnri.dost.gov.ph/fct/library/report/3046,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000666,Araro cookies,https://i.fnri.dost.gov.ph/fct/library/report/3046,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000673,Pacencia,https://i.fnri.dost.gov.ph/fct/library/report/3057,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000673,Paciencia,https://i.fnri.dost.gov.ph/fct/library/report/3057,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000692,Misua,https://i.fnri.dost.gov.ph/fct/library/report/3106,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000692,Miswa,https://i.fnri.dost.gov.ph/fct/library/report/3106,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000697,Biko,https://i.fnri.dost.gov.ph/fct/library/report/3131,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000697,"Sinukmani, may niyog",https://i.fnri.dost.gov.ph/fct/library/report/3131,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000704,Cuchinta,https://i.fnri.dost.gov.ph/fct/library/report/3142,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000704,"Kutsinta, may niyog",https://i.fnri.dost.gov.ph/fct/library/report/3142,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000708,Butse,https://i.fnri.dost.gov.ph/fct/library/report/3146,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000708,"Buchi, munggo",https://i.fnri.dost.gov.ph/fct/library/report/3146,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000709,Butse,https://i.fnri.dost.gov.ph/fct/library/report/3147,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000709,"Buchi, kamote",https://i.fnri.dost.gov.ph/fct/library/report/3147,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000722,Adlay,https://i.fnri.dost.gov.ph/fct/library/report/2970,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000722,Tigbe butil,https://i.fnri.dost.gov.ph/fct/library/report/2970,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000723,Pakit,https://i.fnri.dost.gov.ph/fct/library/report/3185,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000723,Kamangeg,https://i.fnri.dost.gov.ph/fct/library/report/3185,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000724,Tugi,https://i.fnri.dost.gov.ph/fct/library/report/3189,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000724,Lesser yam,https://i.fnri.dost.gov.ph/fct/library/report/3189,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000725,Tugi,https://i.fnri.dost.gov.ph/fct/library/report/3190,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000725,"Lesser yam, nilaga",https://i.fnri.dost.gov.ph/fct/library/report/3190,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000730,Galiang,https://i.fnri.dost.gov.ph/fct/library/report/3173,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000730,Swamp taro,https://i.fnri.dost.gov.ph/fct/library/report/3173,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000760,Kinchay dahon at tangkay,https://i.fnri.dost.gov.ph/fct/library/report/3327,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000760,Leaf celery,https://i.fnri.dost.gov.ph/fct/library/report/3327,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000761,Sayote dahon,https://i.fnri.dost.gov.ph/fct/library/report/3331,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000761,Vegetable pear lvs,https://i.fnri.dost.gov.ph/fct/library/report/3331,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000762,Cilantro,https://i.fnri.dost.gov.ph/fct/library/report/3339,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000762,Wansoy dahon,https://i.fnri.dost.gov.ph/fct/library/report/3339,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000773,Kutsay dahon,https://i.fnri.dost.gov.ph/fct/library/report/3392,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000773,Chinese chives lvs,https://i.fnri.dost.gov.ph/fct/library/report/3392,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000776,Alugbati dahon,https://i.fnri.dost.gov.ph/fct/library/report/3400,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000776,Spinach vine lvs,https://i.fnri.dost.gov.ph/fct/library/report/3400,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000785,"Sili, sweet",https://i.fnri.dost.gov.ph/fct/library/report/3449,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000785,"bell, bilog, berde",https://i.fnri.dost.gov.ph/fct/library/report/3449,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000786,"Sili, sweet",https://i.fnri.dost.gov.ph/fct/library/report/3451,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000786,"bell, bilog, pula",https://i.fnri.dost.gov.ph/fct/library/report/3451,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000787,Talinum dahon,https://i.fnri.dost.gov.ph/fct/library/report/3452,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000787,Ceylon spinach lvs,https://i.fnri.dost.gov.ph/fct/library/report/3452,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000788,"Talinum dahon, nilaga",https://i.fnri.dost.gov.ph/fct/library/report/3453,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000788,"Ceylon spinach lvs, boiled",https://i.fnri.dost.gov.ph/fct/library/report/3453,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000794,Labanos,https://i.fnri.dost.gov.ph/fct/library/report/3464,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000794,"Rabanos, bunga",https://i.fnri.dost.gov.ph/fct/library/report/3464,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000802,Abitsuwelas,https://i.fnri.dost.gov.ph/fct/library/report/3487,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000802,"Baguio beans bunga, puti",https://i.fnri.dost.gov.ph/fct/library/report/3487,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
FC000821,Bugnay,https://i.fnri.dost.gov.ph/fct/library/report/3600,Separate slash-delimited official common names; retain comma-qualified preparation and plant part.,2026-09-17
